exchange,instrumenttype,name,segment,symbol,symboltoken
NSE,,717RJ30,NSE,717RJ30-SG,22044
NSE,,715RJ30,NSE,715RJ30-SG,22054
NSE,,678RJ30,NSE,678RJ30-SG,22063
NSE,,73RJ30,NSE,73RJ30-SG,22066
NSE,,670RJ50,NSE,670RJ50-SG,22070
NSE,,718RJ30,NSE,718RJ30-SG,22072
NSE,,714RJ30,NSE,714RJ30-SG,22074
NSE,,70UP30,NSE,70UP30-SG,22088
NSE,,722UP30,NSE,722UP30-SG,22089
NSE,,669UP30,NSE,669UP30-SG,22097
NSE,,775TN30,NSE,775TN30-SG,22104
NSE,,669TN50,NSE,669TN50-SG,22113
NSE,,689TN25,NSE,689TN25-SG,22118
NSE,,72TN31,NSE,72TN31-SG,22124
NSE,,726WB34,NSE,726WB34-SG,22146
NSE,,735WB30,NSE,735WB30-SG,22177
NSE,,815JK30,NSE,815JK30-SG,22181
NSE,,679JK30,NSE,679JK30-SG,22182
NSE,,664TS50,NSE,664TS50-SG,22183
NSE,,672TS26,NSE,672TS26-SG,22192
NSE,,726JH27,NSE,726JH27-SG,22196
NSE,,729GA29,NSE,729GA29-SG,22217
NSE,,717BR30A,NSE,717BR30A-SG,22223
NSE,,70TS51,NSE,70TS51-SG,2227
NSE,,MODIRUBBER,NSE,MODIRUBBER-EQ,2229
NSE,,636HP28,NSE,636HP28-SG,22267
NSE,,TIRUPATIFL,NSE,TIRUPATIFL-EQ,22282
NSE,,642PN30,NSE,642PN30-SG,22298
NSE,,645MN30,NSE,645MN30-SG,22301
NSE,,662WB35,NSE,662WB35-SG,22341
NSE,,644MH28,NSE,644MH28-SG,22342
NSE,,MCL,NSE,MCL-EQ,22360
NSE,,663KA30,NSE,663KA30-SG,22410
NSE,,677AP40,NSE,677AP40-SG,22422
NSE,,671TS50,NSE,671TS50-SG,22457
NSE,,LAWSIKHO,NSE,LAWSIKHO-SM,22468
NSE,,762TN34,NSE,762TN34-SG,22499
NSE,,766HR36,NSE,766HR36-SG,22501
NSE,,697RJ51A,NSE,697RJ51A-SG,2257
NSE,,MOREPENLAB,NSE,MOREPENLAB-EQ,2259
NSE,,CIFC26,NSE,CIFC26-NK,22545
NSE,,86CIFC29,NSE,86CIFC29-NN,22556
NSE,,BANDHANBNK,NSE,BANDHANBNK-EQ,2263
NSE,,HEALTHADD,NSE,HEALTHADD-EQ,22592
NSE,,749UP34A,NSE,749UP34A-SG,22610
NSE,,752MZ40,NSE,752MZ40-SG,22621
NSE,,799TCL29,NSE,799TCL29-NE,22684
NSE,,747CG30A,NSE,747CG30A-SG,22743
NSE,,748KA33,NSE,748KA33-SG,22746
NSE,,749NL34,NSE,749NL34-SG,22750
NSE,,745MP44A,NSE,745MP44A-SG,22758
NSE,,745JK54,NSE,745JK54-SG,22760
NSE,,810TCHFL27,NSE,810TCHFL27-ND,22768
NSE,,JUNIPER,NSE,JUNIPER-EQ,22824
NSE,,744HR36,NSE,744HR36-SG,22879
NSE,,742MP46,NSE,742MP46-SG,22882
NSE,,MUKKA,NSE,MUKKA-EQ,22980
NSE,,74RJ42,NSE,74RJ42-SG,22987
NSE,,742AS34,NSE,742AS34-SG,22991
NSE,,742KA35,NSE,742KA35-SG,22993
NSE,,742HR35,NSE,742HR35-SG,22994
NSE,,753IRED34,NSE,753IRED34-NA,23006
NSE,,83044SMF29,NSE,83044SMF29-N3,23009
NSE,,SHREEKARNI,NSE,SHREEKARNI-SM,23074
NSE,,739CG33,NSE,739CG33-SG,23079
NSE,,739HP34,NSE,739HP34-SG,23081
NSE,,738PY38,NSE,738PY38-SG,23093
NSE,,739WB42,NSE,739WB42-SG,23098
NSE,,736TN54,NSE,736TN54-SG,23105
NSE,,1040NFL26,NSE,1040NFL26-NA,23119
NSE,,SCILAL,NSE,SCILAL-EQ,23127
NSE,,747AS34,NSE,747AS34-SG,23197
NSE,,743TN34,NSE,743TN34-SG,23326
NSE,,762NABAR29,NSE,762NABAR29-N3,23254
NSE,,1050SCFL31,NSE,1050SCFL31-Z2,23311
NSE,,1075SCFL34,NSE,1075SCFL34-Z6,23319
NSE,,751UP40,NSE,751UP40-SG,23329
NSE,,748MH42,NSE,748MH42-SG,23331
NSE,,754KL55,NSE,754KL55-SG,23339
NSE,,746AS31,NSE,746AS31-SG,23341
NSE,,745MH39,NSE,745MH39-SG,23354
NSE,,NAMAN,NSE,NAMAN-SM,23379
NSE,,749PN32,NSE,749PN32-SG,23422
NSE,,746AP43A,NSE,746AP43A-SG,23434
NSE,,975SCL27,NSE,975SCL27-Z9,23465
NSE,,748UP44,NSE,748UP44-SG,23545
NSE,,AIIL,NSE,AIIL-EQ,23553
NSE,,DHARAN,NSE,DHARAN-BE,2360
NSE,,749TN34,NSE,749TN34-SG,23584
NSE,,1035CCSP27,NSE,1035CCSP27-N3,23604
NSE,,JNKINDIA,NSE,JNKINDIA-EQ,23621
NSE,,GIRIRAJ,NSE,GIRIRAJ-ST,2366
NSE,,752HR34,NSE,752HR34-SG,23632
NSE,,753PN37,NSE,753PN37-SG,23636
NSE,,903MFL29,NSE,903MFL29-NN,23665
NSE,,747AP37A,NSE,747AP37A-SG,23677
NSE,,742AP44,NSE,742AP44-SG,23681
NSE,,ANURAS,NSE,ANURAS-W1,23687
NSE,,97MOFSL34,NSE,97MOFSL34-N7,23712
NSE,,QUESTLAB,NSE,QUESTLAB-SM,23793
NSE,,742RJ32,NSE,742RJ32-SG,23813
NSE,,AWFIS,NSE,AWFIS-EQ,23864
NSE,,736RJ37,NSE,736RJ37-SG,23877
NSE,,734AP48,NSE,734AP48-SG,23883
NSE,,758RECL29,NSE,758RECL29-NQ,23894
NSE,,72JH35,NSE,72JH35-SG,2391
NSE,,865CIFL29,NSE,865CIFL29-NW,23900
NSE,,1050SCL31,NSE,1050SCL31-ZP,23964
NSE,,98SCL34,NSE,98SCL34-ZS,23972
NSE,,743AP46,NSE,743AP46-SG,24001
NSE,,743TN32,NSE,743TN32-SG,24004
NSE,,74PY30,NSE,74PY30-SG,24053
NSE,,UTFIAIPRGI,NSE,UTFIAIPRGI-MF,24055
NSE,,TOP100CASE,NSE,TOP100CASE-EQ,24081
NSE,,722RJ41,NSE,722RJ41-SG,2413
NSE,,GPECO,NSE,GPECO-ST,24113
NSE,,920IIFLS26,NSE,920IIFLS26-N8,24133
NSE,,957IIFLS27,NSE,957IIFLS27-NA,24137
NSE,,10IIFLSF27,NSE,10IIFLSF27-NB,24139
NSE,,1050IIFL29,NSE,1050IIFL29-ND,24143
NSE,,DEEDEV,NSE,DEEDEV-EQ,24154
NSE,,WINNY,NSE,WINNY-ST,24176
NSE,,727TN54,NSE,727TN54-SG,24204
NSE,,MASON,NSE,MASON-ST,24281
NSE,,DTL,NSE,DTL-SM,24313
NSE,,737AP33A,NSE,737AP33A-SG,24330
NSE,,738PN34,NSE,738PN34-SG,24333
NSE,,LIQUIDSHRI,NSE,LIQUIDSHRI-EQ,24374
NSE,,DELPHIFX,NSE,DELPHIFX-BE,24395
NSE,,DHANUKA,NSE,DHANUKA-EQ,24409
NSE,,732RJ34,NSE,732RJ34-SG,24422
NSE,,736RJ46,NSE,736RJ46-SG,24423
NSE,,EFFWA,NSE,EFFWA-ST,24438
NSE,,AGIIL,NSE,AGIIL-EQ,24445
NSE,,817ABHF27,NSE,817ABHF27-N0,24464
NSE,,SAHAJSOLAR,NSE,SAHAJSOLAR-SM,24478
NSE,,736IOCL29,NSE,736IOCL29-N0,24484
NSE,,735HP34,NSE,735HP34-SG,24486
NSE,,734TS37,NSE,734TS37-SG,24566
NSE,,RELTD,NSE,RELTD-BE,24602
NSE,,APRAMEYA,NSE,APRAMEYA-ST,24641
NSE,,TROM,NSE,TROM-ST,24645
NSE,,SATECH,NSE,SATECH-SM,24674
NSE,,910CIFL31,NSE,910CIFL31-N0,24682
NSE,,BULKCORP,NSE,BULKCORP-ST,24704
NSE,,697GR2034,NSE,697GR2034-GS,24705
NSE,,ASHALOG,NSE,ASHALOG-SM,24711
NSE,,828SICC26,NSE,828SICC26-N0,24724
NSE,,CEIGALL,NSE,CEIGALL-EQ,24742
NSE,,80956ABH26,NSE,80956ABH26-N0,24773
NSE,,119VCCL26,NSE,119VCCL26-N0,24828
NSE,,BALCO,NSE,BALCO-SM,24879
NSE,,724HR36,NSE,724HR36-SG,24886
NSE,,724BR33,NSE,724BR33-SG,24894
NSE,,727AP41,NSE,727AP41-SG,24991
NSE,,724AP36,NSE,724AP36-SG,25012
NSE,,BODALCHEM,NSE,BODALCHEM-EQ,25017
NSE,,PREMIERENE,NSE,PREMIERENE-EQ,25049
NSE,,840GHFL28,NSE,840GHFL28-N0,25130
NSE,,BROOKS,NSE,BROOKS-BE,25140
NSE,,8887HFL26,NSE,8887HFL26-N0,25153
NSE,,807SMFG27,NSE,807SMFG27-N0,25229
NSE,,VIESL,NSE,VIESL-SM,25231
NSE,,KROSS,NSE,KROSS-EQ,25252
NSE,,ACUTAAS,NSE,ACUTAAS-EQ,5578
NSE,,VIJAYA,NSE,VIJAYA-EQ,5585
NSE,,686AP35,NSE,686AP35-SG,5736
NSE,,BSL,NSE,BSL-EQ,559
NSE,,686RJ36,NSE,686RJ36-SG,5740
NSE,,CYIENT,NSE,CYIENT-EQ,5748
NSE,,SOUTHBANK,NSE,SOUTHBANK-EQ,5948
NSE,,655MH28,NSE,655MH28-SG,605
NSE,,687BR30,NSE,687BR30-SG,5970
NSE,,705WB36,NSE,705WB36-SG,6001
NSE,,66RJ30A,NSE,66RJ30A-SG,611
NSE,,BMETRICS,NSE,BMETRICS-SM,6052
NSE,,675GJ29,NSE,675GJ29-SG,6093
NSE,,675KA33A,NSE,675KA33A-SG,618
NSE,,699HR31,NSE,699HR31-SG,6211
NSE,,CAMLINFINE,NSE,CAMLINFINE-BE,6220
NSE,,609AS26,NSE,609AS26-SG,6304
NSE,,696RJ31,NSE,696RJ31-SG,6327
NSE,,MANORG,NSE,MANORG-BE,6428
NSE,,698RJ31A,NSE,698RJ31A-SG,6480
NSE,,708AP40,NSE,708AP40-SG,6487
NSE,,693UP31,NSE,693UP31-SG,6558
NSE,,FINOPB,NSE,FINOPB-EQ,6579
NSE,,EXIDEIND,NSE,EXIDEIND-EQ,676
NSE,,CHOLAFIN,NSE,CHOLAFIN-EQ,685
NSE,,PAYTM,NSE,PAYTM-EQ,6705
NSE,,BAJAJHCARE,NSE,BAJAJHCARE-EQ,6863
NSE,,692HP33,NSE,692HP33-SG,6881
NSE,,AARTIIND,NSE,AARTIIND-EQ,7
NSE,,MENONBE,NSE,MENONBE-EQ,6961
NSE,,GOCOLORS,NSE,GOCOLORS-EQ,6964
NSE,,688KA32,NSE,688KA32-SG,7047
NSE,,817GS2044,NSE,817GS2044-GS,7115
NSE,,666TN29,NSE,666TN29-SG,7050
NSE,,JMA,NSE,JMA-EQ,7109
NSE,,759GS2029,NSE,759GS2029-GS,7130
NSE,,684BR30,NSE,684BR30-SG,7152
NSE,,668GS2031,NSE,668GS2031-GS,7205
NSE,,MEDPLUS,NSE,MEDPLUS-EQ,7254
NSE,,SGBDEC25XI,NSE,SGBDEC25XI-GB,729
NSE,,696UP31,NSE,696UP31-SG,7314
NSE,,70NL31A,NSE,70NL31A-SG,7316
NSE,,STAR,NSE,STAR-EQ,7374
NSE,,HPAL,NSE,HPAL-EQ,7376
NSE,,703RJ31,NSE,703RJ31-SG,7531
NSE,,714HP33,NSE,714HP33-SG,7536
NSE,,714TS33,NSE,714TS33-SG,7538
NSE,,714KL35,NSE,714KL35-SG,7541
NSE,,681HR39,NSE,681HR39-SG,755854
NSE,,EVIETF,NSE,EVIETF-EQ,755881
NSE,,ABCL28,NSE,ABCL28-N6,755945
NSE,,CIFL,NSE,CIFL-EQ,756015
NSE,,675MH39,NSE,675MH39-SG,756064
NSE,,950ISF27A,NSE,950ISF27A-N0,756069
NSE,,803ABHFL35,NSE,803ABHFL35-N0,756071
NSE,,GROWWMOM50,NSE,GROWWMOM50-EQ,756086
NSE,,678KL46,NSE,678KL46-SG,756103
NSE,,9IIFL26,NSE,9IIFL26-NV,756139
NSE,,935IIFL28,NSE,935IIFL28-NZ,756143
NSE,,995ISF28,NSE,995ISF28-N0,756167
NSE,,770SHFL27,NSE,770SHFL27-N0,756171
NSE,,9TIAPL28,NSE,9TIAPL28-N0,756173
NSE,,NPST,NSE,NPST-EQ,756324
NSE,,707LICH30,NSE,707LICH30-N0,756707
NSE,,679TS56,NSE,679TS56-SG,756710
NSE,,694PGCIL35,NSE,694PGCIL35-N0,756743
NSE,,664PFCL30,NSE,664PFCL30-N0,756765
NSE,,KRISHIVAL,NSE,KRISHIVAL-BE,756784
NSE,,711WB47,NSE,711WB47-SG,756789
NSE,,642JK31,NSE,642JK31-SG,756807
NSE,,651UP32,NSE,651UP32-SG,756808
NSE,,665GA35,NSE,665GA35-SG,756810
NSE,,671AP35,NSE,671AP35-SG,756858
NSE,,679PN45,NSE,679PN45-SG,756860
NSE,,731SDIL40,NSE,731SDIL40-N0,756880
NSE,,MON50EQUAL,NSE,MON50EQUAL-EQ,756900
NSE,,684HP35,NSE,684HP35-SG,756910
NSE,,12VCCL29B,NSE,12VCCL29B-N0,756916
NSE,,686NHPCL33,NSE,686NHPCL33-N0,756923
NSE,,680NHB32,NSE,680NHB32-N0,756996
NSE,,622AS30,NSE,622AS30-SG,757018
NSE,,72092LTF27,NSE,72092LTF27-N0,757045
NSE,,677AS40,NSE,677AS40-SG,757113
NSE,,677TN40,NSE,677TN40-SG,757114
NSE,,930APMD28,NSE,930APMD28-N0,757180
NSE,,LLOYDSENPP,NSE,LLOYDSENPP-E1,757406
NSE,,703HR39,NSE,703HR39-SG,757435
NSE,,708AP40A,NSE,708AP40A-SG,757437
NSE,,182D111225,NSE,182D111225-TB,757447
NSE,,925SCL2028,NSE,925SCL2028-N8,757464
NSE,,902SCL30,NSE,902SCL30-NE,757470
NSE,,667NBFID30,NSE,667NBFID30-N0,757483
NSE,,GANGABATH,NSE,GANGABATH-ST,757528
NSE,,704MH40,NSE,704MH40-SG,757552
NSE,,709KL52,NSE,709KL52-SG,757557
NSE,,SAFEENTP,NSE,SAFEENTP-SM,757583
NSE,,975SCL35,NSE,975SCL35-N0,757608
NSE,,714MP41,NSE,714MP41-SG,757652
NSE,,713TS55,NSE,713TS55-SG,757656
NSE,,91D091025,NSE,91D091025-TB,757657
NSE,,820KSFP36,NSE,820KSFP36-N0,757674
NSE,,71MN40,NSE,71MN40-SG,757712
NSE,,LIQGRWBEES,NSE,LIQGRWBEES-EQ,757725
NSE,,715MH46,NSE,715MH46-SG,757738
NSE,,715HP50,NSE,715HP50-SG,757741
NSE,,91D021025,NSE,91D021025-TB,757745
NSE,,182D010126,NSE,182D010126-TB,757746
NSE,,364D020726,NSE,364D020726-TB,757747
NSE,,706HR39,NSE,706HR39-SG,757751
NSE,,SAMBHV,NSE,SAMBHV-EQ,757767
NSE,,717KL51,NSE,717KL51-SG,757832
NSE,,715RJ53,NSE,715RJ53-SG,757833
NSE,,ANTHEM,NSE,ANTHEM-EQ,757885
NSE,,682TN35,NSE,682TN35-SG,757913
NSE,,687AP33,NSE,687AP33-SG,757933
NSE,,712LTFL27,NSE,712LTFL27-N0,757970
NSE,,75GFL30,NSE,75GFL30-N0,757978
NSE,,LOTUSDEV,NSE,LOTUSDEV-EQ,758145
NSE,,AARADHYA,NSE,AARADHYA-SM,758120
NSE,,PROSTARM,NSE,PROSTARM-EQ,758173
NSE,,PARTH,NSE,PARTH-ST,758220
NSE,,637RECL27,NSE,637RECL27-N0,758294
NSE,,116VCCL26A,NSE,116VCCL26A-N0,758340
NSE,,118VCCL27,NSE,118VCCL27-N0,758342
NSE,,EEPL,NSE,EEPL-SM,758346
NSE,,364D130826,NSE,364D130826-TB,758414
NSE,,AEL120924A,NSE,AEL120924A-N5,25292
NSE,,KRT,NSE,KRT-RR,758431
NSE,,SAWALIYA,NSE,SAWALIYA-SM,758444
NSE,,702HR29,NSE,702HR29-SG,2539
NSE,,PNGJL,NSE,PNGJL-EQ,25312
NSE,,VASWANI,NSE,VASWANI-BE,25344
NSE,,712MH36,NSE,712MH36-SG,25356
NSE,,722PFCL39,NSE,722PFCL39-N0,25437
NSE,,712MH43,NSE,712MH43-SG,25476
NSE,,NIRAJ,NSE,NIRAJ-EQ,255
NSE,,715WB45,NSE,715WB45-SG,25480
NSE,,712HR36,NSE,712HR36-SG,25501
NSE,,717ML31,NSE,717ML31-SG,2551
NSE,,948SCL27D,NSE,948SCL27D-N1,25552
NSE,,724JK36,NSE,724JK36-SG,2563
NSE,,1015SCL29B,NSE,1015SCL29B-N1,25558
NSE,,1075SCL34C,NSE,1075SCL34C-N1,25570
NSE,,THESL,NSE,THESL-SM,25648
NSE,,TECHERA,NSE,TECHERA-ST,25655
NSE,,70KA30,NSE,70KA30-SG,25700
NSE,,712HR36A,NSE,712HR36A-SG,25705
NSE,,PARAMOUNT,NSE,PARAMOUNT-ST,25720
NSE,,RUPA,NSE,RUPA-EQ,25724
NSE,,714BR33,NSE,714BR33-SG,25768
NSE,,PRANIK,NSE,PRANIK-SM,25818
NSE,,700TN29,NSE,700TN29-SG,25886
NSE,,1015UCL26,NSE,1015UCL26-N1,25912
NSE,,716TS49,NSE,716TS49-SG,25968
NSE,,AMJLAND,NSE,AMJLAND-EQ,2598
NSE,,AFCONS,NSE,AFCONS-EQ,25977
NSE,,AVL,NSE,AVL-EQ,25984
NSE,,718SK31,NSE,718SK31-SG,2681
NSE,,BANKNIFTY,NSE,BANKNIFTY,26009
NSE,,724KA37,NSE,724KA37-SG,2691
NSE,,724KA38,NSE,724KA38-SG,2693
NSE,,702TN29,NSE,702TN29-SG,27000
NSE,,706UK30A,NSE,706UK30A-SG,27001
NSE,,713HR36A,NSE,713HR36A-SG,27004
NSE,,364D061125,NSE,364D061125-TB,27015
NSE,,NEELAM,NSE,NEELAM-SM,27123
NSE,,1020CCSP27,NSE,1020CCSP27-N0,27134
NSE,,713BR34A,NSE,713BR34A-SG,27149
NSE,,711TN34,NSE,711TN34-SG,27153
NSE,,699KA28,NSE,699KA28-SG,2735
NSE,,815GIL29,NSE,815GIL29-N0,27163
NSE,,716RJ34,NSE,716RJ34-SG,27189
NSE,,815PNB27,NSE,815PNB27-N0,27267
NSE,,714HR31,NSE,714HR31-SG,2743
NSE,,DHANLAXMI,NSE,DHANLAXMI-SM,27723
NSE,,780SICC29,NSE,780SICC29-N0,27907
NSE,,714EXIM29,NSE,714EXIM29-N0,27811
NSE,,RSWM,NSE,RSWM-EQ,2794
NSE,,ARVEE,NSE,ARVEE-EQ,2814
NSE,,IKS,NSE,IKS-EQ,28125
NSE,,711KA35,NSE,711KA35-SG,28220
NSE,,CRAFTSMAN,NSE,CRAFTSMAN-EQ,2854
NSE,,710KL42,NSE,710KL42-SG,28256
NSE,,712PGCIL34,NSE,712PGCIL34-N0,28615
NSE,,364D261225,NSE,364D261225-TB,28812
NSE,,714JK51,NSE,714JK51-SG,28817
NSE,,715UK30,NSE,715UK30-SG,28828
NSE,,IIFLZC28,NSE,IIFLZC28-NG,2883
NSE,,885IHL26,NSE,885IHL26-N1,28852
NSE,,89IHFL29,NSE,89IHFL29-N1,28869
NSE,,925IHFL31,NSE,925IHFL31-N1,28876
NSE,,94SCL27U,NSE,94SCL27U-N1,28914
NSE,,1025SCL34U,NSE,1025SCL34U-N1,28930
NSE,,87HFL26,NSE,87HFL26-N0,28979
NSE,,711JK55,NSE,711JK55-SG,29001
NSE,,716WB42,NSE,716WB42-SG,29010
NSE,,705GJ32,NSE,705GJ32-SG,29051
NSE,,SGLTL,NSE,SGLTL-BE,29077
NSE,,RICOAUTO,NSE,RICOAUTO-EQ,2909
NSE,,DDEVPLSTIK,NSE,DDEVPLSTIK-EQ,29098
NSE,,995SCL35,NSE,995SCL35-N0,29105
NSE,,724KL44,NSE,724KL44-SG,29126
NSE,,SATKARTAR,NSE,SATKARTAR-ST,29154
NSE,,SWANDEF,NSE,SWANDEF-BE,29164
NSE,,806TFSIL28,NSE,806TFSIL28-N0,29202
NSE,,ONESOURCE,NSE,ONESOURCE-EQ,29224
NSE,,735EXIM28,NSE,735EXIM28-N0,29264
NSE,,VMART,NSE,VMART-EQ,29284
NSE,,713KA41,NSE,713KA41-SG,29285
NSE,,713WB42,NSE,713WB42-SG,29286
NSE,,711TS47,NSE,711TS47-SG,29297
NSE,,766LICH29,NSE,766LICH29-N0,29305
NSE,,751HUDCO28,NSE,751HUDCO28-N5,29312
NSE,,NEXT30ADD,NSE,NEXT30ADD-EQ,29464
NSE,,79742SIC30,NSE,79742SIC30-N0,29467
NSE,,PROTEAN,NSE,PROTEAN-EQ,29472
NSE,,MCLOUD,NSE,MCLOUD-EQ,29482
NSE,,712MH38A,NSE,712MH38A-SG,29507
NSE,,714MH39,NSE,714MH39-SG,29508
NSE,,719PN45,NSE,719PN45-SG,29515
NSE,,70OR30,NSE,70OR30-SG,29518
NSE,,718TS49,NSE,718TS49-SG,29522
NSE,,805PHFL30,NSE,805PHFL30-N0,29535
NSE,,READYMIX,NSE,READYMIX-SM,29561
NSE,,704IRFC28,NSE,704IRFC28-N6,29607
NSE,,810HLICL35,NSE,810HLICL35-N0,29639
NSE,,ORIENTELEC,NSE,ORIENTELEC-EQ,2972
NSE,,728IRFC40,NSE,728IRFC40-N0,29641
NSE,,MAXVOLT,NSE,MAXVOLT-SM,29645
NSE,,GROWWN200,NSE,GROWWN200-EQ,29872
NSE,,VIVIDHA,NSE,VIVIDHA-EQ,29877
NSE,,72AP36,NSE,72AP36-SG,29923
NSE,,718TN36,NSE,718TN36-SG,29924
NSE,,719OR40,NSE,719OR40-SG,29935
NSE,,740IREDA36,NSE,740IREDA36-N0,29942
NSE,,735NHB32,NSE,735NHB32-N0,29954
NSE,,74PFCL35,NSE,74PFCL35-N0,29971
NSE,,727UP41,NSE,727UP41-SG,29989
NSE,,708TN30,NSE,708TN30-SG,29998
NSE,,734AS35,NSE,734AS35-SG,30004
NSE,,790ABHFL28,NSE,790ABHFL28-N0,30063
NSE,,723MP47,NSE,723MP47-SG,30087
NSE,,723TS52,NSE,723TS52-SG,30100
NSE,,GOLD360,NSE,GOLD360-EQ,30105
NSE,,717UP39,NSE,717UP39-SG,30162
NSE,,702TN29A,NSE,702TN29A-SG,30177
NSE,,714MP32,NSE,714MP32-SG,30179
NSE,,SOTL,NSE,SOTL-EQ,3021
NSE,,1075SCL35,NSE,1075SCL35-N1,30232
NSE,,BHARATSE,NSE,BHARATSE-EQ,30244
NSE,,687TN28,NSE,687TN28-SG,30414
NSE,,705MP32,NSE,705MP32-SG,30420
NSE,,701TN35,NSE,701TN35-SG,30436
NSE,,SHREECEM,NSE,SHREECEM-EQ,3103
NSE,,THOMASCOTT,NSE,THOMASCOTT-BE,31021
NSE,,MTEDUCARE,NSE,MTEDUCARE-BE,31413
NSE,,ORBTEXP,NSE,ORBTEXP-BE,31479
NSE,,867NHPC33,NSE,867NHPC33-N3,31484
NSE,,LYPSAGEMS,NSE,LYPSAGEMS-BE,31472
NSE,,854NHPC28,NSE,854NHPC28-N2,31483
NSE,,704WB35,NSE,704WB35-SG,315
NSE,,879NHPC28,NSE,879NHPC28-N5,31486
NSE,,892NHPC33,NSE,892NHPC33-N6,31487
NSE,,JPOLYINVST,NSE,JPOLYINVST-EQ,31507
NSE,,SPMLINFRA,NSE,SPMLINFRA-EQ,3321
NSE,,SREEL,NSE,SREEL-EQ,31837
NSE,,888NHB29,NSE,888NHB29-N5,31969
NSE,,BALMLAWRIE,NSE,BALMLAWRIE-EQ,338
NSE,,678RJ31A,NSE,678RJ31A-SG,3373
NSE,,69AP39,NSE,69AP39-SG,3385
NSE,,ADOR,NSE,ADOR-EQ,34
NSE,,TAINWALCHM,NSE,TAINWALCHM-EQ,3396
NSE,,AJOONI,NSE,AJOONI-EQ,3403
NSE,,795IGT31,NSE,795IGT31-NI,3457
NSE,,BANARISUG,NSE,BANARISUG-EQ,350
NSE,,ADANIGREEN,NSE,ADANIGREEN-EQ,3563
NSE,,696AP35,NSE,696AP35-SG,3575
NSE,,696TN56,NSE,696TN56-SG,3580
NSE,,676RJ31,NSE,676RJ31-SG,3641
NSE,,678SK31,NSE,678SK31-SG,3643
NSE,,VARDMNPOLY,NSE,VARDMNPOLY-EQ,3646
NSE,,683MH32A,NSE,683MH32A-SG,3665
NSE,,696KL34,NSE,696KL34-SG,3701
NSE,,705TS41,NSE,705TS41-SG,3725
NSE,,FINEORG,NSE,FINEORG-EQ,3744
NSE,,68RJ31,NSE,68RJ31-SG,3752
NSE,,BBTC,NSE,BBTC-EQ,380
NSE,,MAHLOG,NSE,MAHLOG-EQ,385
NSE,,VENKEYS,NSE,VENKEYS-EQ,3757
NSE,,TOKYOPLAST,NSE,TOKYOPLAST-EQ,3837
NSE,,JAKHARIA,NSE,JAKHARIA-ST,3950
NSE,,985ECL28,NSE,985ECL28-NK,4292
NSE,,692RJ30,NSE,692RJ30-SG,430
NSE,,STERTOOLS,NSE,STERTOOLS-EQ,4299
NSE,,GS220261P,NSE,GS220261P-GS,4395
NSE,,GS151226C,NSE,GS151226C-GS,4409
NSE,,678GA31,NSE,678GA31-SG,4578
NSE,,683MH32B,NSE,683MH32B-SG,4580
NSE,,RAMCOIND,NSE,RAMCOIND-EQ,4587
NSE,,SANWARIA,NSE,SANWARIA-BZ,46
NSE,,707MP32,NSE,707MP32-SG,460
NSE,,689GA31,NSE,689GA31-SG,4750
NSE,,HAPPSTMNDS,NSE,HAPPSTMNDS-EQ,48
NSE,,713AP36,NSE,713AP36-SG,4766
NSE,,706WB36,NSE,706WB36-SG,4782
NSE,,SNOWMAN,NSE,SNOWMAN-EQ,4843
NSE,,ICEMAKE,NSE,ICEMAKE-EQ,489
NSE,,696GA31,NSE,696GA31-SG,4880
NSE,,689MH31,NSE,689MH31-SG,4881
NSE,,694UP31A,NSE,694UP31A-SG,4889
NSE,,FDC,NSE,FDC-EQ,4898
NSE,,92SFIL28,NSE,92SFIL28-ND,4942
NSE,,675BR27,NSE,675BR27-SG,4980
NSE,,GOENKA,NSE,GOENKA-BZ,5010
NSE,,610GS2031,NSE,610GS2031-GS,5012
NSE,,70MP31,NSE,70MP31-SG,5034
NSE,,695MH31,NSE,695MH31-SG,5035
NSE,,714AP36,NSE,714AP36-SG,5044
NSE,,JAICORPLTD,NSE,JAICORPLTD-EQ,5143
NSE,,85PCHFL26,NSE,85PCHFL26-N7,5145
NSE,,TATVA,NSE,TATVA-EQ,5162
NSE,,ANTGRAPHIC,NSE,ANTGRAPHIC-EQ,5194
NSE,,TNPETRO,NSE,TNPETRO-BE,5235
NSE,,IIFLZC28C,NSE,IIFLZC28C-N6,5217
NSE,,BFSI,NSE,BFSI-EQ,5220
NSE,,71MH36,NSE,71MH36-SG,5232
NSE,,698GJ31,NSE,698GJ31-SG,5334
NSE,,ASAHIINDIA,NSE,ASAHIINDIA-EQ,5378
NSE,,EPIGRAL,NSE,EPIGRAL-EQ,5382
NSE,,692HR30,NSE,692HR30-SG,5415
NSE,,705TS35,NSE,705TS35-SG,5526
NSE,,KOTHARIPRO,NSE,KOTHARIPRO-EQ,5528
NSE,,693HP31,NSE,693HP31-SG,5537
NSE,,685BR30,NSE,685BR30-SG,5556
NSE,,688GA31,NSE,688GA31-SG,5557
NSE,,70MZ34,NSE,70MZ34-SG,5559
NSE,,SHANTI,NSE,SHANTI-BE,5655
NSE,,698AP36,NSE,698AP36-SG,5668
NSE,,677RJ31A,NSE,677RJ31A-SG,5743
NSE,,68SK31,NSE,68SK31-SG,5745
NSE,,889SCL28,NSE,889SCL28-NU,5859
NSE,,684PN31,NSE,684PN31-SG,5883
